time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),precipitation_sum (mm),precipitation_hours (h),sunshine_duration (s),wind_speed_10m_max (km/h),weather_code (wmo code),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%)
2024-09-29,28.5,20.3,1.30,1.30,8.0,38504.77,11.9,51,101,78
2024-09-30,30.1,19.8,0.10,0.10,1.0,38850.95,13.6,51,118,73
2024-10-01,30.6,20.0,0.40,0.40,3.0,39600.00,11.6,51,139,71
2024-10-02,29.9,20.0,13.20,13.20,14.0,40194.09,14.6,63,232,81
2024-10-03,28.4,20.0,0.80,0.80,3.0,28914.24,15.5,53,290,82
2024-10-04,28.5,19.9,14.90,14.90,10.0,29647.04,12.3,63,291,82
2024-10-05,26.9,20.0,4.10,4.10,10.0,13355.06,14.3,53,311,87
2024-10-06,27.4,19.4,0.00,0.00,0.0,31830.91,11.4,3,95,77
2024-10-07,28.9,19.1,1.10,1.10,6.0,37177.44,23.5,53,90,79
2024-10-08,27.9,20.0,11.00,11.00,9.0,28332.04,13.4,63,129,82
2024-10-09,28.0,20.2,4.80,4.80,7.0,39626.90,14.4,63,131,82
2024-10-10,27.5,19.9,6.50,6.50,12.0,31178.97,17.5,63,149,84
2024-10-11,27.9,19.9,5.50,5.50,15.0,35825.80,17.3,61,126,84
2024-10-12,28.1,20.3,6.70,6.70,5.0,35791.27,15.3,63,106,83
2024-10-13,27.9,19.3,1.60,1.60,10.0,36934.33,19.7,51,104,81
2024-10-14,23.4,19.8,27.00,27.00,18.0,0.00,13.7,63,359,92
2024-10-15,23.1,19.2,21.30,21.30,24.0,371.63,15.9,63,48,93
2024-10-16,22.9,19.3,10.90,10.90,10.0,1377.31,11.6,63,308,93
2024-10-17,27.0,19.5,0.80,0.80,7.0,34410.13,14.7,51,241,83
2024-10-18,27.6,19.0,8.40,8.40,7.0,23738.49,18.5,65,257,87
2024-10-19,24.7,18.9,16.70,16.70,18.0,13759.06,10.1,63,24,90
2024-10-20,26.4,19.5,13.00,13.00,15.0,20504.14,11.7,63,70,89
2024-10-21,26.8,18.4,17.70,17.70,13.0,27806.56,10.2,63,106,88
2024-10-22,27.5,18.9,29.00,29.00,16.0,29022.07,11.9,65,84,87
2024-10-23,27.5,19.2,18.60,18.60,15.0,37378.31,10.4,65,63,86
2024-10-24,26.2,17.4,0.90,0.90,7.0,22870.05,7.6,51,285,85
2024-10-25,27.0,17.0,0.00,0.00,0.0,37323.00,9.6,3,347,76
2024-10-26,26.6,15.5,0.00,0.00,0.0,39672.51,13.2,1,345,72
2024-10-27,26.7,16.6,0.00,0.00,0.0,39600.00,11.0,3,325,75
2024-10-28,27.1,16.5,0.00,0.00,0.0,39600.00,9.0,3,250,76
2024-10-29,27.6,17.5,0.40,0.40,4.0,39600.00,9.7,51,348,75
2024-10-30,27.3,17.8,1.10,1.10,6.0,39600.00,7.5,51,92,81
2024-10-31,27.8,18.4,4.50,4.50,7.0,37688.59,10.0,63,121,83
2024-11-01,26.9,18.8,7.70,7.70,11.0,36000.00,9.6,63,96,85
2024-11-02,27.6,19.0,1.20,1.20,9.0,39600.00,19.9,51,94,82
2024-11-03,27.7,19.5,0.70,0.70,4.0,39600.00,17.6,51,89,81
2024-11-04,27.0,17.4,1.00,1.00,7.0,39600.00,14.8,51,90,79
2024-11-05,27.0,16.6,0.00,0.00,0.0,39600.00,13.6,3,59,69
2024-11-06,27.8,16.3,0.10,0.10,1.0,29817.58,16.5,51,50,67
2024-11-07,27.4,18.5,1.30,1.30,5.0,37893.98,19.9,51,59,78
2024-11-08,29.0,18.2,0.00,0.00,0.0,39600.00,17.2,3,69,72
2024-11-09,27.8,17.6,0.00,0.00,0.0,36992.65,17.2,3,68,68
2024-11-10,27.0,17.2,0.40,0.40,3.0,39600.00,16.4,51,56,70
2024-11-11,27.8,17.4,0.00,0.00,0.0,39600.00,16.9,3,36,62
2024-11-12,27.0,19.5,1.00,1.00,6.0,25184.28,18.4,51,44,79
2024-11-13,27.0,19.9,9.80,9.80,5.0,28800.00,17.4,63,78,85
2024-11-14,25.7,19.9,6.00,6.00,9.0,24962.44,16.2,63,84,87
2024-11-15,27.0,19.6,10.00,10.00,9.0,30192.80,15.4,63,76,86
2024-11-16,26.3,19.8,3.40,3.40,9.0,32833.59,17.2,55,82,86
2024-11-17,27.4,19.0,0.50,0.50,5.0,38792.18,14.1,51,79,79
2024-11-18,26.9,18.6,0.10,0.10,1.0,39600.00,14.9,51,80,76
2024-11-19,27.3,17.5,0.00,0.00,0.0,39600.00,13.6,3,66,73
2024-11-20,28.0,17.4,0.00,0.00,0.0,39565.78,12.4,3,87,71
2024-11-21,27.5,16.6,0.00,0.00,0.0,33766.51,10.9,3,78,69
2024-11-22,27.9,16.4,0.00,0.00,0.0,35632.00,12.1,3,71,69
2024-11-23,28.6,16.7,0.00,0.00,0.0,30305.20,10.0,3,80,68
2024-11-24,29.1,17.3,0.00,0.00,0.0,36188.30,12.4,3,74,65
2024-11-25,27.8,17.1,0.00,0.00,0.0,33079.88,11.3,3,61,69
2024-11-26,26.2,18.1,0.00,0.00,0.0,26446.96,18.0,3,44,75
2024-11-27,26.4,18.1,0.00,0.00,0.0,21636.05,19.9,3,36,72
2024-11-28,26.9,17.5,0.00,0.00,0.0,39600.00,16.6,3,28,59
2024-11-29,25.4,18.9,0.80,0.80,2.0,33119.82,20.9,51,22,69
2024-11-30,23.6,19.0,0.50,0.50,3.0,0.00,20.7,51,348,84
2024-12-01,24.5,20.0,13.70,13.70,23.0,1065.40,22.3,63,353,89
2024-12-02,23.2,20.0,29.20,29.20,18.0,646.90,18.0,63,72,94
2024-12-03,26.0,19.4,4.60,4.60,7.0,31455.90,15.7,63,115,88
2024-12-04,25.9,18.8,0.00,0.00,0.0,38912.27,14.3,3,93,84
2024-12-05,26.1,19.5,0.80,0.80,6.0,39471.64,11.1,51,104,85
2024-12-06,26.7,19.5,0.00,0.00,0.0,37391.16,12.1,3,104,81
2024-12-07,27.0,18.9,0.60,0.60,2.0,38447.97,11.3,51,106,83
2024-12-08,26.8,18.5,0.00,0.00,0.0,39369.61,10.6,3,121,78
2024-12-09,27.5,18.4,0.10,0.10,1.0,39335.60,10.3,51,90,76
2024-12-10,27.9,18.5,0.00,0.00,0.0,36168.17,12.4,3,67,73
2024-12-11,26.4,18.3,0.80,0.80,4.0,30899.45,16.4,51,56,76
2024-12-12,22.0,19.2,20.40,20.40,15.0,0.00,15.5,63,64,93
2024-12-13,24.4,19.1,1.30,1.30,4.0,10067.91,18.6,53,75,85
2024-12-14,26.1,15.2,0.00,0.00,0.0,39169.57,18.2,1,72,78
2024-12-15,24.3,15.0,0.00,0.00,0.0,35107.64,13.3,3,69,77
2024-12-16,24.9,14.5,0.00,0.00,0.0,39456.40,11.4,3,62,77
2024-12-17,27.1,14.5,0.00,0.00,0.0,36078.75,10.7,3,56,76
2024-12-18,25.9,17.1,0.30,0.30,3.0,36149.47,12.3,51,31,77
2024-12-19,28.0,19.1,0.30,0.30,2.0,39070.59,10.9,51,28,75
2024-12-20,27.9,18.3,0.10,0.10,1.0,30820.75,12.6,51,3,77
2024-12-21,29.0,18.0,0.00,0.00,0.0,35093.84,9.9,3,18,72
2024-12-22,28.1,17.9,0.00,0.00,0.0,32400.00,11.5,3,93,75
2024-12-23,27.0,17.9,0.00,0.00,0.0,30477.95,9.0,3,108,70
2024-12-24,27.2,17.6,0.00,0.00,0.0,33992.03,11.5,3,59,65
2024-12-25,27.9,17.2,1.10,1.10,1.0,30163.66,11.0,55,34,73
2024-12-26,26.2,18.9,2.50,2.50,9.0,38493.79,17.5,53,69,81
2024-12-27,25.4,17.6,1.70,1.70,7.0,35640.88,19.0,51,97,85
2024-12-28,26.1,17.1,0.00,0.00,0.0,38945.38,15.5,3,94,76
2024-12-29,26.9,16.9,0.00,0.00,0.0,33066.90,14.3,3,68,71
2024-12-30,25.7,16.7,0.00,0.00,0.0,30832.25,14.7,3,68,73
2024-12-31,27.5,16.4,0.00,0.00,0.0,39574.95,15.8,3,77,67
2025-01-01,26.5,15.9,0.00,0.00,0.0,39532.83,14.7,3,80,69
2025-01-02,26.4,16.2,0.00,0.00,0.0,37869.46,14.2,3,82,70
2025-01-03,25.9,14.6,0.00,0.00,0.0,39667.50,15.9,3,83,69
2025-01-04,25.8,14.2,0.00,0.00,0.0,36615.20,12.5,3,97,69
2025-01-05,26.5,14.9,0.00,0.00,0.0,33973.73,11.6,3,92,68
2025-01-06,26.2,15.8,0.00,0.00,0.0,37812.55,11.9,3,105,65
2025-01-07,27.3,15.3,0.00,0.00,0.0,37794.01,12.3,3,84,63
2025-01-08,27.1,14.9,0.00,0.00,0.0,38032.00,12.6,3,82,60
2025-01-09,25.9,14.6,0.00,0.00,0.0,36545.55,16.7,3,94,68
2025-01-10,26.9,15.9,0.00,0.00,0.0,37736.59,14.7,3,102,72
2025-01-11,27.7,18.0,0.00,0.00,0.0,36692.86,13.4,3,95,73
2025-01-12,28.6,17.1,0.00,0.00,0.0,34574.31,14.7,3,93,73
2025-01-13,28.1,19.0,0.80,0.80,5.0,34730.33,14.5,51,81,75
2025-01-14,27.5,16.8,0.10,0.10,1.0,33114.70,16.2,51,88,74
2025-01-15,25.5,16.3,0.20,0.20,1.0,23452.31,16.7,51,83,74
2025-01-16,26.6,16.0,0.00,0.00,0.0,38950.13,17.7,3,90,71
2025-01-17,26.7,16.2,0.00,0.00,0.0,39477.81,14.8,3,85,71
2025-01-18,27.2,15.8,0.00,0.00,0.0,36063.76,14.2,3,77,65
2025-01-19,22.9,18.2,6.00,6.00,11.0,6941.75,15.6,61,62,87
2025-01-20,27.2,15.9,0.00,0.00,0.0,38495.12,11.5,3,63,66
2025-01-21,27.8,15.6,0.00,0.00,0.0,40923.89,11.6,3,74,54
2025-01-22,28.6,15.4,0.00,0.00,0.0,40649.16,13.8,3,103,63
2025-01-23,29.6,16.6,0.00,0.00,0.0,38587.72,13.0,3,100,63
2025-01-24,27.6,15.6,0.00,0.00,0.0,38617.34,12.1,3,94,62
2025-01-25,29.0,14.9,0.00,0.00,0.0,37996.26,13.9,3,87,59
2025-01-26,29.1,15.1,0.00,0.00,0.0,40235.37,15.9,3,86,47
2025-01-27,28.2,14.9,0.00,0.00,0.0,39505.55,12.0,3,88,54
2025-01-28,28.1,15.5,0.00,0.00,0.0,36289.29,12.3,3,94,56
2025-01-29,29.4,15.1,0.00,0.00,0.0,38754.85,12.5,3,80,60
2025-01-30,29.3,16.0,0.00,0.00,0.0,40812.31,10.5,3,119,65
2025-01-31,30.5,18.5,0.00,0.00,0.0,38806.28,12.5,3,112,63
2025-02-01,30.5,17.9,0.00,0.00,0.0,37972.50,12.1,3,87,53
2025-02-02,31.0,17.5,0.00,0.00,0.0,38855.83,11.8,3,83,47
2025-02-03,30.3,16.8,0.00,0.00,0.0,41333.81,12.6,3,97,43
2025-02-04,30.6,17.0,0.00,0.00,0.0,41369.71,14.3,3,95,40
2025-02-05,30.4,17.8,0.00,0.00,0.0,41406.11,14.6,3,94,42
2025-02-06,29.7,17.4,0.00,0.00,0.0,41442.95,13.9,3,101,42
2025-02-07,30.0,17.2,0.00,0.00,0.0,41480.19,14.6,3,98,41
2025-02-08,29.9,17.6,0.00,0.00,0.0,41517.80,16.1,3,96,47
2025-02-09,29.6,17.5,0.00,0.00,0.0,41555.73,16.5,3,92,53
2025-02-10,28.9,17.0,0.00,0.00,0.0,39221.76,13.8,3,89,55
2025-02-11,30.6,16.5,0.00,0.00,0.0,37147.10,12.5,3,87,45
2025-02-12,31.6,17.0,0.00,0.00,0.0,41671.01,13.3,3,84,33
2025-02-13,31.9,17.8,0.00,0.00,0.0,41709.82,13.4,3,87,32
2025-02-14,32.0,18.4,0.00,0.00,0.0,41748.75,11.8,3,87,32
2025-02-15,31.3,19.1,0.00,0.00,0.0,41787.77,12.9,3,75,37
2025-02-16,31.9,18.6,0.00,0.00,0.0,41826.82,14.0,3,84,41
2025-02-17,31.8,18.3,0.00,0.00,0.0,41866.16,13.6,1,93,44
2025-02-18,31.6,18.3,0.00,0.00,0.0,41906.00,14.9,3,98,44
2025-02-19,32.8,18.9,0.00,0.00,0.0,41946.30,13.1,3,100,43
2025-02-20,32.7,19.0,0.00,0.00,0.0,41987.02,15.3,0,102,45
2025-02-21,32.3,18.5,0.00,0.00,0.0,42028.14,14.1,0,91,46
2025-02-22,32.2,18.5,0.00,0.00,0.0,42069.60,16.4,3,73,45
2025-02-23,31.9,19.5,0.00,0.00,0.0,42111.39,18.2,1,75,39
2025-02-24,30.5,17.8,0.00,0.00,0.0,42153.45,17.2,2,85,42
2025-02-25,30.1,17.5,0.00,0.00,0.0,42195.74,15.9,3,89,49
2025-02-26,30.6,18.6,0.00,0.00,0.0,42238.24,17.1,3,81,42
2025-02-27,30.9,17.9,0.00,0.00,0.0,42280.91,16.4,3,86,43
2025-02-28,31.4,17.7,0.00,0.00,0.0,42323.72,14.8,3,89,52
2025-03-01,31.4,18.8,0.00,0.00,0.0,40405.04,14.2,3,99,63
2025-03-02,32.2,19.6,0.00,0.00,0.0,42409.60,11.5,3,105,53
2025-03-03,33.1,20.2,0.00,0.00,0.0,41995.68,15.3,3,72,41
2025-03-04,33.1,21.5,0.00,0.00,0.0,37517.39,17.5,3,90,33
2025-03-05,33.2,21.6,0.00,0.00,0.0,42538.57,16.1,3,97,31
2025-03-06,33.3,21.1,0.00,0.00,0.0,42581.47,15.3,3,64,34
2025-03-07,34.0,20.0,0.00,0.00,0.0,42624.27,12.4,3,73,28
2025-03-08,34.2,19.6,0.00,0.00,0.0,42666.86,11.1,2,85,35
2025-03-09,33.7,18.1,0.00,0.00,0.0,42709.42,16.7,3,94,44
2025-03-10,31.6,17.8,0.00,0.00,0.0,42752.27,16.9,3,86,52
2025-03-11,31.2,18.2,2.50,2.50,5.0,42795.35,21.6,53,91,68
2025-03-12,30.7,19.4,2.30,2.30,5.0,42251.61,16.7,61,99,69
2025-03-13,34.0,18.6,0.00,0.00,0.0,40263.84,14.8,3,93,44
2025-03-14,34.4,19.7,0.00,0.00,0.0,42925.85,15.9,2,101,38
2025-03-15,33.7,20.1,0.00,0.00,0.0,42969.64,17.1,3,102,36
2025-03-16,33.4,19.8,0.00,0.00,0.0,43012.70,14.9,3,136,50
2025-03-17,35.0,21.4,0.00,0.00,0.0,41439.58,17.4,3,218,53
2025-03-18,34.8,21.4,0.00,0.00,0.0,43020.80,15.2,3,119,46
2025-03-19,33.8,20.3,0.00,0.00,0.0,43024.61,14.4,3,129,54
2025-03-20,33.1,20.2,0.00,0.00,0.0,42624.07,13.0,3,127,52
2025-03-21,34.0,20.0,0.00,0.00,0.0,43031.95,13.7,3,130,54
2025-03-22,33.2,20.3,23.80,23.80,7.0,37635.83,18.4,65,150,73
2025-03-23,29.6,19.8,0.10,0.10,1.0,43039.23,13.4,51,133,75
2025-03-24,30.7,19.9,0.00,0.00,0.0,40856.16,11.9,3,109,68
2025-03-25,31.1,19.8,0.00,0.00,0.0,43046.82,12.9,3,125,57
2025-03-26,33.5,19.6,0.00,0.00,0.0,43050.83,12.1,3,131,44
2025-03-27,33.9,20.5,0.00,0.00,0.0,43055.06,15.1,3,43,40
2025-03-28,35.2,21.8,0.00,0.00,0.0,43059.47,13.0,3,126,40
2025-03-29,34.9,22.2,0.00,0.00,0.0,43063.70,15.7,2,119,31
2025-03-30,34.4,22.0,0.00,0.00,0.0,43067.75,17.4,0,114,28
2025-03-31,34.3,19.9,0.00,0.00,0.0,43071.64,16.7,3,98,38
2025-04-01,33.3,19.6,0.00,0.00,0.0,43075.41,13.9,2,106,53
2025-04-02,32.6,20.4,0.50,0.50,2.0,43079.11,13.9,51,137,58
2025-04-03,32.7,20.4,7.60,7.60,7.0,38786.22,11.6,63,120,70
2025-04-04,29.0,19.5,3.00,3.00,11.0,21002.70,10.4,53,43,77
2025-04-05,31.1,19.5,0.00,0.00,0.0,43090.12,9.8,3,115,67
2025-04-06,32.9,20.9,0.00,0.00,0.0,38257.64,13.3,3,83,55
2025-04-07,34.8,20.6,0.00,0.00,0.0,43097.76,16.5,3,90,48
2025-04-08,34.3,20.2,0.00,0.00,0.0,43101.78,20.6,3,85,44
2025-04-09,33.2,20.5,0.00,0.00,0.0,43105.98,14.2,3,80,41
2025-04-10,33.2,20.8,0.00,0.00,0.0,42373.38,11.1,3,273,52
2025-04-11,34.0,20.7,4.70,4.70,4.0,43115.09,13.0,63,262,56
2025-04-12,33.5,20.6,1.50,1.50,4.0,40135.33,11.0,53,292,60
2025-04-13,32.1,21.0,0.30,0.30,1.0,43125.36,9.0,51,78,53
2025-04-14,33.7,20.9,0.70,0.70,3.0,41843.07,14.1,51,127,55
2025-04-15,33.6,20.7,0.00,0.00,0.0,40365.04,12.3,3,113,46
2025-04-16,34.0,21.5,10.80,10.80,7.0,36983.90,18.2,63,213,65
2025-04-17,33.2,21.0,0.10,0.10,1.0,43150.52,10.4,51,138,55
2025-04-18,33.6,21.3,1.10,1.10,3.0,43157.67,9.8,51,243,64
2025-04-19,32.8,21.0,0.00,0.00,0.0,43165.02,9.8,3,278,62
2025-04-20,34.3,21.0,0.10,0.10,1.0,42389.07,13.1,51,356,64
2025-04-21,34.2,20.9,0.00,0.00,0.0,43180.38,13.7,3,95,49
2025-04-22,34.5,21.9,0.00,0.00,0.0,43188.40,14.1,3,106,43
2025-04-23,35.5,21.5,0.00,0.00,0.0,43196.66,12.5,1,127,44
2025-04-24,36.2,21.0,0.00,0.00,0.0,43200.00,14.6,3,104,48
2025-04-25,35.5,21.8,0.00,0.00,0.0,43200.00,16.3,3,113,49
2025-04-26,34.2,22.5,0.00,0.00,0.0,43200.00,13.9,3,122,50
2025-04-27,34.2,21.9,0.00,0.00,0.0,43200.00,14.3,3,104,54
2025-04-28,33.4,21.9,0.00,0.00,0.0,43200.00,11.1,3,114,55
2025-04-29,34.2,22.0,0.20,0.20,2.0,43200.00,14.4,51,108,49
2025-04-30,34.7,22.4,1.00,1.00,5.0,42988.68,12.2,51,130,47
2025-05-01,34.5,22.8,1.30,1.30,3.0,41393.14,10.7,53,201,53
2025-05-02,33.7,21.5,2.90,2.90,1.0,42710.27,8.8,63,220,62
2025-05-03,34.5,21.2,9.30,9.30,3.0,38588.61,11.1,63,249,61
2025-05-04,33.7,21.3,0.30,0.30,2.0,41304.78,18.5,51,290,57
2025-05-05,35.3,21.2,0.00,0.00,0.0,43200.00,9.4,3,249,51
2025-05-06,34.0,21.0,0.00,0.00,0.0,43200.00,10.0,3,269,51
2025-05-07,33.5,20.8,0.00,0.00,0.0,43200.00,10.7,3,278,47
2025-05-08,32.8,21.2,0.00,0.00,0.0,43200.00,11.4,1,270,51
2025-05-09,32.3,20.8,0.20,0.20,2.0,43276.61,10.1,51,284,52
2025-05-10,31.5,21.4,0.60,0.60,6.0,42964.47,9.7,51,246,53
2025-05-11,32.0,21.0,8.00,8.00,6.0,38409.84,10.9,63,249,66
2025-05-12,31.2,20.9,1.20,1.20,6.0,43200.00,14.5,53,256,71
2025-05-13,33.5,20.7,4.70,4.70,4.0,39600.00,17.9,63,279,72
2025-05-14,32.4,20.8,1.60,1.60,4.0,41789.14,11.2,55,285,68
2025-05-15,33.1,21.0,1.80,1.80,2.0,42375.81,12.8,61,249,69
2025-05-16,30.9,21.3,4.10,4.10,7.0,40398.39,13.4,61,276,75
2025-05-17,29.4,20.5,31.10,31.10,19.0,24990.24,12.1,63,284,86
2025-05-18,29.1,20.9,9.60,9.60,8.0,33201.61,11.1,63,299,83
2025-05-19,28.2,21.0,15.70,15.70,16.0,16434.71,11.1,63,301,88
2025-05-20,27.4,20.5,12.30,12.30,12.0,10347.16,12.4,65,240,90
2025-05-21,26.5,19.8,7.90,7.90,5.0,25431.88,18.6,63,251,79
2025-05-22,28.6,19.3,0.10,0.10,1.0,42043.23,18.9,51,246,77
2025-05-23,28.0,20.5,3.10,3.10,10.0,42122.16,22.2,55,230,81
2025-05-24,25.5,20.4,5.90,5.90,12.0,14485.44,27.2,61,231,87
2025-05-25,26.9,20.1,9.40,9.40,23.0,35943.76,29.2,61,237,88
2025-05-26,25.5,20.2,13.00,13.00,12.0,8278.92,24.6,63,251,91
2025-05-27,26.2,20.7,3.20,3.20,12.0,29407.74,28.8,55,262,82
2025-05-28,26.4,21.0,3.30,3.30,10.0,35349.58,27.6,55,264,81
2025-05-29,26.0,20.5,7.20,7.20,19.0,10972.87,24.0,61,251,87
2025-05-30,24.1,20.6,1.40,1.40,9.0,0.00,19.9,51,258,87
2025-05-31,29.5,19.7,0.10,0.10,1.0,41142.28,20.4,51,265,77
2025-06-01,29.5,19.5,0.00,0.00,0.0,41876.99,16.4,3,256,75
2025-06-02,28.9,19.6,1.50,1.50,3.0,35536.11,20.2,61,247,77
2025-06-03,28.8,19.5,1.80,1.80,8.0,40040.57,20.9,53,247,79
2025-06-04,29.3,19.4,0.50,0.50,1.0,43200.00,15.1,53,259,73
2025-06-05,30.2,19.4,0.00,0.00,0.0,43200.00,12.9,3,274,67
2025-06-06,31.5,20.0,0.20,0.20,2.0,43211.87,13.1,51,272,65
2025-06-07,30.9,20.1,0.30,0.30,3.0,43215.18,13.0,51,257,63
2025-06-08,31.8,20.2,12.60,12.60,9.0,36669.71,12.4,63,280,68
2025-06-09,28.8,20.2,2.20,2.20,4.0,36956.30,16.0,55,291,79
2025-06-10,29.8,20.0,5.00,5.00,6.0,41136.54,17.2,63,283,78
2025-06-11,27.8,20.2,7.30,7.30,11.0,35439.98,16.9,61,273,84
2025-06-12,27.6,20.4,2.10,2.10,12.0,28973.52,17.7,51,245,81
2025-06-13,26.1,20.1,3.80,3.80,13.0,30128.68,17.2,61,238,88
2025-06-14,27.0,20.0,6.00,6.00,14.0,29651.81,21.6,61,241,85
2025-06-15,24.2,20.1,7.50,7.50,18.0,17990.78,28.8,61,240,89
2025-06-16,25.9,20.0,5.00,5.00,12.0,25270.03,29.9,61,248,84
2025-06-17,26.2,20.0,6.60,6.60,14.0,31243.23,23.3,61,253,86
2025-06-18,27.7,19.9,1.00,1.00,6.0,37328.11,20.3,51,250,82
2025-06-19,28.7,19.8,0.00,0.00,0.0,39600.00,23.1,3,252,76
2025-06-20,28.7,19.8,0.50,0.50,3.0,41059.30,21.5,51,258,78
2025-06-21,28.1,19.6,0.20,0.20,2.0,31525.91,22.3,51,264,76
2025-06-22,29.0,19.9,2.20,2.20,8.0,36000.00,24.1,53,258,80
2025-06-23,26.9,19.9,0.40,0.40,3.0,22498.42,26.5,51,258,76
2025-06-24,27.0,20.1,0.90,0.90,6.0,40184.99,28.9,51,263,75
2025-06-25,27.4,20.2,8.60,8.60,10.0,33886.02,25.8,63,261,80
2025-06-26,28.0,19.9,2.60,2.60,5.0,27366.47,25.2,61,258,79
2025-06-27,27.9,19.5,0.60,0.60,5.0,13041.19,21.4,51,255,77
2025-06-28,29.4,20.0,5.10,5.10,10.0,41060.08,21.6,63,255,77
2025-06-29,29.3,19.1,0.10,0.10,1.0,28762.81,25.9,51,262,72
2025-06-30,29.4,19.5,1.00,1.00,6.0,34591.80,24.3,51,264,72
2025-07-01,28.5,20.0,0.10,0.10,1.0,30535.05,22.4,51,263,73
2025-07-02,28.4,19.9,11.50,11.50,15.0,28048.60,22.0,63,259,82
2025-07-03,25.2,19.7,2.90,2.90,11.0,16291.94,23.5,53,253,83
2025-07-04,28.0,20.0,1.60,1.60,7.0,42861.14,23.9,51,262,76
2025-07-05,28.3,20.1,2.80,2.80,13.0,34633.14,26.7,53,258,79
2025-07-06,27.3,20.3,2.00,2.00,9.0,40035.55,28.5,51,261,77
2025-07-07,28.0,19.9,0.80,0.80,6.0,40611.52,27.6,51,264,74
2025-07-08,30.1,19.8,0.40,0.40,3.0,43200.00,25.7,51,263,71
2025-07-09,29.0,19.6,1.50,1.50,4.0,40614.33,23.5,53,268,74
2025-07-10,29.5,19.9,5.30,5.30,11.0,33270.91,18.8,61,267,81
2025-07-11,28.6,20.0,5.00,5.00,10.0,30168.22,19.7,61,266,83
2025-07-12,27.8,19.9,0.80,0.80,8.0,40174.85,22.2,51,276,78
2025-07-13,28.2,19.6,7.60,7.60,9.0,30843.47,19.2,61,265,83
2025-07-14,26.5,19.8,8.80,8.80,9.0,35478.61,20.6,61,260,81
2025-07-15,27.0,19.6,2.80,2.80,6.0,28043.65,24.6,61,265,80
2025-07-16,28.0,20.0,15.00,15.00,20.0,26560.31,15.8,63,264,87
2025-07-17,27.5,19.7,15.90,15.90,22.0,28378.43,18.7,63,264,87
2025-07-18,27.5,19.9,8.40,8.40,11.0,28145.21,18.4,63,278,83
2025-07-19,26.1,19.5,21.40,21.40,19.0,25132.87,17.1,65,276,88
2025-07-20,26.5,19.5,15.90,15.90,17.0,29715.41,17.6,63,269,85
2025-07-21,26.6,19.6,18.70,18.70,22.0,16476.90,20.4,63,263,89
2025-07-22,25.2,19.8,7.60,7.60,13.0,27073.03,20.6,63,261,85
2025-07-23,25.5,19.8,8.20,8.20,16.0,25545.88,24.3,61,262,83
2025-07-24,25.0,19.8,7.90,7.90,19.0,10177.20,25.6,63,263,87
2025-07-25,25.6,19.9,3.90,3.90,12.0,17782.20,30.2,53,261,81
2025-07-26,26.1,19.8,9.60,9.60,18.0,25933.78,29.3,63,265,83
2025-07-27,25.8,18.9,0.80,0.80,7.0,28336.48,29.5,51,267,76
2025-07-28,26.5,18.8,0.50,0.50,5.0,39569.65,24.9,51,275,76
2025-07-29,27.1,18.8,1.10,1.10,8.0,34333.48,26.8,51,278,78
2025-07-30,27.9,19.2,0.40,0.40,4.0,42633.77,24.5,51,265,77
2025-07-31,27.0,19.4,1.10,1.10,7.0,33190.09,19.9,51,269,82
2025-08-01,28.1,19.4,1.40,1.40,9.0,37689.27,15.5,51,278,80
2025-08-02,28.5,19.5,1.20,1.20,5.0,36806.57,11.9,51,286,79
2025-08-03,28.5,19.6,5.90,5.90,11.0,20052.26,11.4,61,277,83
2025-08-04,28.8,19.8,7.60,7.60,14.0,34188.28,11.5,61,308,83
2025-08-05,27.1,19.9,9.90,9.90,15.0,38354.82,13.4,63,237,88
2025-08-06,27.9,19.6,1.40,1.40,8.0,38601.75,13.6,53,268,83
2025-08-07,28.0,19.9,2.20,2.20,10.0,28800.00,10.5,53,266,82
2025-08-08,27.2,20.0,6.90,6.90,20.0,10329.59,8.8,61,305,87
2025-08-09,26.5,20.0,11.10,11.10,18.0,14169.77,10.2,63,272,87
2025-08-10,26.5,19.2,10.20,10.20,18.0,25500.29,13.2,63,267,87
2025-08-11,25.0,19.1,6.00,6.00,13.0,21420.19,15.1,61,273,87
2025-08-12,25.5,19.1,8.30,8.30,16.0,32815.30,18.4,61,275,86
2025-08-13,23.2,19.0,13.30,13.30,21.0,1036.69,16.8,63,259,94
2025-08-14,24.7,18.9,4.40,4.40,14.0,25127.83,19.3,55,256,87
2025-08-15,26.0,19.5,8.80,8.80,15.0,23471.26,20.4,63,263,86
2025-08-16,26.7,19.7,5.50,5.50,14.0,25990.15,22.1,55,265,86
2025-08-17,25.5,19.4,17.80,17.80,22.0,12683.18,20.9,63,259,88
2025-08-18,22.6,19.0,6.30,6.30,13.0,2007.02,21.7,61,259,88
2025-08-19,25.1,19.0,0.40,0.40,4.0,20935.98,28.5,51,259,79
2025-08-20,27.2,18.4,1.20,1.20,6.0,39600.12,22.8,53,257,78
2025-08-21,26.9,18.2,0.20,0.20,2.0,26918.27,15.5,51,280,82
2025-08-22,27.0,19.2,4.60,4.60,8.0,30830.62,11.6,61,259,85
2025-08-23,27.3,19.0,0.20,0.20,2.0,34718.54,12.9,51,261,80
2025-08-24,28.0,18.0,0.30,0.30,3.0,43200.00,16.1,51,276,75
