time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),precipitation_sum (mm),precipitation_hours (h),sunshine_duration (s),wind_speed_10m_max (km/h),weather_code (wmo code),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%)
2024-03-20,32.0,14.4,0.00,0.00,0.0,43137.72,17.4,3,354,42
2024-03-21,29.4,17.1,0.00,0.00,0.0,39720.67,18.8,3,120,57
2024-03-22,32.5,18.0,0.00,0.00,0.0,43200.00,13.0,1,82,51
2024-03-23,33.9,18.5,0.00,0.00,0.0,43200.00,20.9,3,315,42
2024-03-24,31.2,17.1,0.00,0.00,0.0,35772.41,37.9,3,333,52
2024-03-25,33.0,16.8,0.00,0.00,0.0,43200.00,22.1,3,312,44
2024-03-26,33.5,18.0,0.00,0.00,0.0,38664.35,14.2,3,285,45
2024-03-27,36.2,21.1,0.00,0.00,0.0,35197.66,17.1,3,333,41
2024-03-28,36.8,22.1,0.00,0.00,0.0,39229.85,15.6,3,324,43
2024-03-29,36.1,21.4,1.30,1.30,3.0,38938.45,15.0,53,107,44
2024-03-30,34.8,22.2,0.00,0.00,0.0,40936.37,20.4,3,16,39
2024-03-31,34.5,19.1,0.00,0.00,0.0,43002.95,21.3,1,316,40
2024-04-01,31.6,17.3,0.00,0.00,0.0,41343.32,21.3,3,303,39
2024-04-02,33.0,16.8,0.00,0.00,0.0,41508.46,22.0,3,316,34
2024-04-03,35.6,21.0,0.00,0.00,0.0,42098.95,17.5,3,19,27
2024-04-04,36.3,22.0,0.00,0.00,0.0,41650.16,20.2,3,357,25
2024-04-05,35.8,20.6,0.00,0.00,0.0,30848.04,28.7,3,309,23
2024-04-06,35.1,18.5,0.00,0.00,0.0,43200.00,21.3,0,310,21
2024-04-07,35.3,17.5,0.00,0.00,0.0,43200.00,21.5,0,306,22
2024-04-08,36.9,18.5,0.00,0.00,0.0,43200.00,19.3,1,311,21
2024-04-09,37.7,18.6,0.00,0.00,0.0,41361.59,16.9,3,343,19
2024-04-10,37.7,19.9,0.00,0.00,0.0,41706.36,17.6,2,59,22
2024-04-11,38.1,21.4,0.00,0.00,0.0,43006.82,14.5,3,51,22
2024-04-12,38.6,22.4,0.00,0.00,0.0,42544.57,15.5,3,99,19
2024-04-13,38.6,22.6,2.40,2.40,2.0,39600.00,16.8,61,115,34
2024-04-14,33.6,22.0,0.20,0.20,2.0,16918.74,14.8,51,2,52
2024-04-15,36.2,22.4,0.00,0.00,0.0,32736.75,22.8,3,281,49
2024-04-16,35.7,22.9,0.00,0.00,0.0,42155.07,22.1,3,302,32
2024-04-17,35.5,22.0,0.00,0.00,0.0,41028.43,30.3,3,297,24
2024-04-18,37.8,23.4,0.00,0.00,0.0,39600.00,20.5,3,291,27
2024-04-19,38.2,22.8,0.00,0.00,0.0,42007.21,18.9,2,294,28
2024-04-20,36.3,22.0,0.00,0.00,0.0,39880.11,21.2,3,307,28
2024-04-21,36.6,23.5,0.00,0.00,0.0,37518.88,18.8,3,315,27
2024-04-22,37.2,22.7,0.10,0.10,1.0,40387.21,24.2,51,306,26
2024-04-23,37.8,22.0,0.00,0.00,0.0,40819.00,25.4,2,313,31
2024-04-24,37.0,20.8,0.00,0.00,0.0,42280.01,23.9,0,300,26
2024-04-25,38.3,21.4,0.00,0.00,0.0,41740.04,23.9,1,313,26
2024-04-26,39.4,23.4,0.00,0.00,0.0,40886.49,31.4,3,229,24
2024-04-27,38.1,23.9,0.00,0.00,0.0,40388.39,25.6,3,308,28
2024-04-28,37.5,23.3,0.00,0.00,0.0,39906.65,18.3,3,328,27
2024-04-29,38.1,23.5,0.00,0.00,0.0,41737.65,22.6,3,322,28
2024-04-30,36.3,21.0,0.00,0.00,0.0,42322.01,20.4,0,294,23
2024-05-01,32.5,19.7,0.00,0.00,0.0,42277.38,24.5,0,311,25
2024-05-02,35.1,19.1,0.00,0.00,0.0,42080.88,20.2,3,309,27
2024-05-03,38.2,20.2,0.00,0.00,0.0,39600.00,24.7,3,303,22
2024-05-04,40.7,25.5,0.00,0.00,0.0,38249.58,20.7,3,296,20
2024-05-05,41.0,24.7,0.00,0.00,0.0,41811.73,19.0,0,310,20
2024-05-06,40.7,25.6,0.00,0.00,0.0,41038.72,24.4,2,306,24
2024-05-07,41.3,27.0,0.00,0.00,0.0,41155.23,16.4,2,86,30
2024-05-08,39.5,26.8,0.00,0.00,0.0,38497.72,21.7,3,109,38
2024-05-09,39.5,26.3,0.00,0.00,0.0,41382.64,24.8,3,103,35
2024-05-10,39.0,26.0,0.80,0.80,2.0,37219.78,26.3,53,97,46
2024-05-11,38.7,26.2,0.70,0.70,3.0,33497.56,18.7,53,350,44
2024-05-12,37.5,26.9,0.10,0.10,1.0,36672.21,16.9,51,21,37
2024-05-13,40.8,25.6,0.00,0.00,0.0,39699.51,23.1,3,337,28
2024-05-14,40.7,24.6,0.00,0.00,0.0,41646.12,22.1,2,308,25
2024-05-15,42.5,24.4,0.00,0.00,0.0,41481.16,18.5,0,329,20
2024-05-16,42.5,25.5,0.00,0.00,0.0,41448.11,19.9,0,313,21
2024-05-17,44.2,26.6,0.00,0.00,0.0,40078.36,21.3,2,317,20
2024-05-18,44.2,27.2,0.00,0.00,0.0,39927.17,27.9,1,301,18
2024-05-19,45.3,27.8,0.00,0.00,0.0,41361.23,27.2,3,299,16
2024-05-20,44.2,29.0,0.00,0.00,0.0,40440.53,25.5,3,291,20
2024-05-21,43.0,28.7,0.00,0.00,0.0,41046.64,17.3,0,86,29
2024-05-22,42.2,30.0,0.20,0.20,1.0,40254.22,25.9,51,112,36
2024-05-23,41.3,30.7,0.00,0.00,0.0,39312.94,23.4,1,126,35
2024-05-24,40.8,30.6,0.00,0.00,0.0,41258.76,21.2,1,111,34
2024-05-25,44.8,29.9,0.00,0.00,0.0,39341.44,27.3,1,316,24
2024-05-26,46.3,29.3,0.00,0.00,0.0,41831.07,26.6,0,336,19
2024-05-27,46.0,28.9,0.00,0.00,0.0,41080.24,23.2,1,325,20
2024-05-28,46.4,28.5,0.00,0.00,0.0,42513.11,21.2,0,296,14
2024-05-29,46.0,32.2,0.00,0.00,0.0,39600.33,19.5,3,259,18
2024-05-30,46.3,31.0,0.00,0.00,0.0,42141.71,23.5,0,284,14
2024-05-31,46.1,28.2,0.00,0.00,0.0,42145.38,24.2,3,294,15
2024-06-01,44.5,30.4,0.00,0.00,0.0,27147.25,26.8,3,279,20
2024-06-02,41.9,30.2,0.00,0.00,0.0,38277.02,19.1,3,288,26
2024-06-03,44.7,29.6,0.00,0.00,0.0,41901.62,18.0,0,297,20
2024-06-04,43.5,31.0,0.00,0.00,0.0,40500.70,25.0,1,279,19
2024-06-05,41.8,30.6,0.00,0.00,0.0,41256.65,25.1,2,282,27
2024-06-06,41.0,27.6,0.00,0.00,0.0,40724.54,22.0,1,312,31
2024-06-07,42.4,28.5,0.00,0.00,0.0,40416.48,23.3,3,294,30
2024-06-08,40.1,27.9,0.00,0.00,0.0,40890.03,26.5,3,309,28
2024-06-09,42.5,27.7,0.00,0.00,0.0,42103.72,20.2,0,309,19
2024-06-10,43.2,28.0,0.00,0.00,0.0,41050.25,22.7,2,288,18
2024-06-11,43.5,28.8,0.00,0.00,0.0,41345.14,19.5,1,287,20
2024-06-12,44.5,28.2,0.00,0.00,0.0,41897.91,18.4,0,290,17
2024-06-13,45.1,29.2,0.00,0.00,0.0,41786.50,27.6,1,281,21
2024-06-14,43.7,32.7,0.00,0.00,0.0,40120.28,30.9,2,276,29
2024-06-15,43.6,32.2,0.00,0.00,0.0,41539.14,28.5,1,289,26
2024-06-16,44.4,32.7,0.00,0.00,0.0,41439.45,25.6,0,284,24
2024-06-17,44.3,33.8,0.00,0.00,0.0,41192.76,28.3,1,282,24
2024-06-18,44.3,34.1,0.00,0.00,0.0,41893.56,30.8,1,278,26
2024-06-19,41.1,33.0,1.40,1.40,2.0,39630.05,31.6,53,268,36
2024-06-20,38.8,25.6,3.60,3.60,4.0,31237.97,26.6,55,63,48
2024-06-21,38.0,25.2,0.30,0.30,1.0,32456.39,19.4,51,2,57
2024-06-22,38.0,29.5,0.00,0.00,0.0,30861.14,11.5,3,58,53
2024-06-23,39.2,30.0,0.00,0.00,0.0,40571.37,16.9,3,97,51
2024-06-24,39.2,29.9,0.70,0.70,1.0,33993.73,14.9,53,92,57
2024-06-25,37.0,28.1,8.20,8.20,6.0,30117.40,16.5,63,133,62
2024-06-26,33.9,26.0,10.30,10.30,10.0,19663.15,21.3,61,97,78
2024-06-27,30.1,25.9,6.10,6.10,12.0,3554.00,18.4,63,111,86
2024-06-28,30.9,25.9,11.20,11.20,9.0,3562.63,12.5,63,141,86
2024-06-29,32.6,26.5,8.70,8.70,10.0,25483.70,13.7,63,212,81
2024-06-30,34.7,26.1,23.30,23.30,8.0,40232.62,13.1,65,9,79
2024-07-01,34.6,26.0,13.30,13.30,6.0,31630.98,10.0,63,260,80
2024-07-02,33.5,26.3,6.60,6.60,10.0,9056.69,14.8,61,165,85
2024-07-03,33.2,25.9,3.60,3.60,8.0,17365.92,13.6,61,122,84
2024-07-04,31.6,25.5,5.20,5.20,9.0,18112.32,13.1,61,85,83
2024-07-05,30.0,26.0,1.00,1.00,5.0,1607.23,15.5,53,82,87
2024-07-06,32.7,25.8,0.80,0.80,7.0,33030.50,15.9,51,64,83
2024-07-07,33.3,25.2,0.20,0.20,2.0,37084.41,14.4,51,83,78
2024-07-08,33.0,25.6,0.10,0.10,1.0,37338.79,12.9,51,52,78
2024-07-09,32.5,26.1,11.70,11.70,6.0,40500.27,17.8,63,99,82
2024-07-10,34.0,26.6,9.30,9.30,12.0,32998.78,13.9,63,180,80
2024-07-11,36.3,27.1,1.30,1.30,4.0,37914.32,23.3,53,257,77
2024-07-12,35.3,26.6,0.80,0.80,4.0,33339.75,15.3,51,269,78
2024-07-13,34.0,25.4,6.50,6.50,4.0,37492.55,11.4,63,320,79
2024-07-14,34.8,25.1,0.70,0.70,1.0,42043.54,16.0,53,96,74
2024-07-15,33.1,25.7,19.00,19.00,10.0,36237.26,14.8,63,91,79
2024-07-16,34.1,25.9,3.20,3.20,3.0,40570.10,16.1,63,99,79
2024-07-17,34.5,27.6,2.40,2.40,3.0,41498.45,13.7,61,97,78
2024-07-18,34.5,27.6,1.10,1.10,3.0,41094.34,11.0,53,115,79
2024-07-19,34.5,27.2,0.60,0.60,6.0,37629.50,11.8,51,110,78
2024-07-20,35.0,27.1,0.30,0.30,3.0,40733.33,13.3,51,121,76
2024-07-21,34.8,27.3,6.30,6.30,6.0,40289.53,18.2,63,119,79
2024-07-22,34.7,27.7,1.20,1.20,4.0,37489.22,9.9,53,116,79
2024-07-23,34.8,26.8,10.90,10.90,12.0,36629.08,13.9,63,114,81
2024-07-24,33.6,26.6,2.40,2.40,4.0,27072.52,9.2,53,83,81
2024-07-25,34.8,27.4,0.60,0.60,5.0,39094.17,10.7,51,113,76
2024-07-26,33.3,27.7,10.00,10.00,7.0,18804.27,9.8,63,346,81
2024-07-27,34.3,28.2,2.30,2.30,4.0,25367.11,15.4,55,76,80
2024-07-28,35.4,28.5,4.00,4.00,3.0,38590.40,18.5,63,101,75
2024-07-29,36.3,28.4,0.10,0.10,1.0,37322.32,16.9,51,109,69
2024-07-30,37.3,28.9,0.10,0.10,1.0,40322.86,14.3,51,140,67
2024-07-31,37.3,26.8,119.60,119.60,12.0,28888.14,17.6,65,183,79
2024-08-01,31.4,25.8,9.20,9.20,11.0,22255.22,11.2,61,140,84
2024-08-02,32.2,25.6,3.30,3.30,7.0,33225.71,18.0,61,116,84
2024-08-03,32.3,26.2,1.10,1.10,8.0,35486.51,22.2,51,122,82
2024-08-04,33.7,26.8,0.30,0.30,2.0,40632.93,28.0,51,87,75
2024-08-05,32.7,26.5,0.60,0.60,5.0,33180.43,31.7,51,123,78
2024-08-06,32.0,26.4,0.10,0.10,1.0,28624.83,15.9,51,187,78
2024-08-07,30.0,25.8,16.30,16.30,22.0,6755.46,9.9,63,212,88
2024-08-08,31.6,25.6,13.10,13.10,15.0,20092.07,12.8,63,109,86
2024-08-09,31.9,25.1,34.60,34.60,23.0,30036.43,9.3,65,111,86
2024-08-10,31.3,25.2,8.80,8.80,16.0,30139.70,10.7,63,87,86
2024-08-11,31.4,25.7,17.40,17.40,18.0,17248.13,13.2,65,94,88
2024-08-12,29.9,25.5,11.30,11.30,14.0,9111.50,13.8,63,80,91
2024-08-13,30.5,25.5,7.00,7.00,12.0,16792.69,16.6,61,81,89
2024-08-14,30.2,26.1,8.00,8.00,10.0,16609.86,12.5,63,86,88
2024-08-15,32.3,25.7,13.00,13.00,19.0,33365.14,15.5,63,106,86
2024-08-16,32.3,25.9,9.30,9.30,12.0,27283.89,15.2,63,121,87
2024-08-17,31.9,25.9,8.20,8.20,8.0,33785.98,10.5,63,308,85
2024-08-18,32.8,26.3,4.60,4.60,5.0,33081.82,15.8,61,280,83
2024-08-19,33.0,26.6,1.20,1.20,6.0,35039.46,16.8,51,282,82
2024-08-20,31.5,25.6,7.20,7.20,13.0,25359.00,13.4,63,172,86
2024-08-21,32.0,24.8,6.10,6.10,9.0,37371.95,8.7,63,102,84
2024-08-22,32.7,24.9,0.90,0.90,4.0,38301.70,10.7,51,218,85
2024-08-23,31.2,24.8,0.80,0.80,3.0,25099.34,9.7,51,99,85
2024-08-24,31.9,25.2,21.60,21.60,10.0,31448.66,18.4,65,63,83
2024-08-25,32.8,25.3,1.30,1.30,4.0,41893.75,21.7,55,88,79
2024-08-26,32.1,24.5,5.00,5.00,9.0,39436.23,23.6,61,103,83
2024-08-27,31.4,24.4,14.10,14.10,18.0,36521.13,26.9,63,115,85
2024-08-28,30.5,24.4,24.00,24.00,18.0,34856.57,17.1,65,124,86
2024-08-29,31.0,24.6,11.30,11.30,10.0,24472.02,19.2,63,116,86
2024-08-30,31.4,25.1,7.20,7.20,9.0,21331.80,7.1,63,47,87
2024-08-31,33.4,26.0,0.00,0.00,0.0,42589.52,13.8,2,307,79
2024-09-01,33.7,25.9,1.20,1.20,1.0,40879.05,14.9,55,48,78
2024-09-02,31.5,25.2,5.80,5.80,13.0,20971.22,14.7,63,102,84
2024-09-03,31.8,24.7,18.50,18.50,14.0,27584.45,14.4,65,86,87
2024-09-04,30.8,24.6,0.40,0.40,3.0,30437.50,11.9,51,290,86
2024-09-05,31.7,24.4,7.00,7.00,10.0,37681.68,14.8,63,18,84
2024-09-06,30.8,24.4,18.50,18.50,17.0,30493.71,11.1,63,113,88
2024-09-07,30.2,24.2,20.20,20.20,19.0,20280.66,6.2,63,169,87
2024-09-08,31.4,24.6,8.00,8.00,15.0,30048.90,10.7,61,306,87
2024-09-09,32.8,25.2,5.40,5.40,4.0,40708.40,13.0,63,334,81
2024-09-10,30.5,24.9,8.10,8.10,14.0,25875.68,10.3,63,13,89
2024-09-11,31.6,25.4,46.40,46.40,17.0,28445.33,19.1,65,1,87
2024-09-12,26.8,23.5,113.20,113.20,24.0,0.00,23.6,65,4,90
2024-09-13,30.7,23.3,24.20,24.20,18.0,21017.57,24.8,65,271,90
2024-09-14,29.9,23.0,5.10,5.10,10.0,36736.37,18.7,61,291,84
2024-09-15,31.3,23.0,0.60,0.60,2.0,40128.50,20.1,53,285,79
2024-09-16,32.4,23.6,0.00,0.00,0.0,41212.78,17.3,3,289,74
2024-09-17,31.7,23.6,0.00,0.00,0.0,39655.18,11.8,3,333,76
2024-09-18,28.0,23.0,51.00,51.00,12.0,10184.84,18.2,65,48,86
2024-09-19,29.8,23.3,0.80,0.80,6.0,35290.59,16.7,51,88,87
2024-09-20,31.4,24.2,0.00,0.00,0.0,38056.38,12.7,3,140,80
2024-09-21,31.8,25.6,0.30,0.30,3.0,33902.27,8.7,51,192,79
2024-09-22,33.2,25.4,0.00,0.00,0.0,40121.07,7.7,3,312,79
2024-09-23,33.5,25.1,0.00,0.00,0.0,39895.60,11.0,0,287,78
2024-09-24,33.6,25.3,0.00,0.00,0.0,39600.00,7.9,3,132,77
2024-09-25,33.1,25.4,0.40,0.40,3.0,38960.24,15.9,51,119,83
2024-09-26,31.4,25.2,0.40,0.40,4.0,28199.12,13.8,51,116,82
2024-09-27,31.0,23.2,1.30,1.30,3.0,39436.75,15.0,53,91,81
2024-09-28,30.6,23.0,0.00,0.00,0.0,30920.54,10.8,3,81,82
2024-09-29,30.8,22.9,0.20,0.20,2.0,34556.95,9.6,51,48,83
2024-09-30,33.0,23.5,0.00,0.00,0.0,39600.00,15.5,3,288,78
2024-10-01,33.5,23.9,0.00,0.00,0.0,39600.00,14.7,0,278,77
2024-10-02,35.2,24.2,0.00,0.00,0.0,39600.00,18.0,0,273,72
2024-10-03,34.3,24.4,0.00,0.00,0.0,39600.00,17.6,0,273,67
2024-10-04,33.8,23.9,0.00,0.00,0.0,39600.00,13.8,0,262,69
2024-10-05,34.0,23.9,0.00,0.00,0.0,38826.94,18.1,1,267,65
2024-10-06,34.2,22.5,0.00,0.00,0.0,39600.00,16.9,2,317,67
2024-10-07,32.9,22.2,0.00,0.00,0.0,39600.00,10.0,0,333,69
2024-10-08,33.2,21.2,0.00,0.00,0.0,39600.00,10.5,0,309,67
2024-10-09,32.9,20.9,0.00,0.00,0.0,39600.00,15.5,2,301,63
2024-10-10,33.2,19.6,0.00,0.00,0.0,39600.00,14.6,0,297,55
2024-10-11,32.5,19.2,0.00,0.00,0.0,39600.00,15.1,1,284,54
2024-10-12,32.8,19.3,0.00,0.00,0.0,39600.00,11.1,0,266,55
2024-10-13,32.8,19.9,0.00,0.00,0.0,39600.00,11.1,3,324,53
2024-10-14,32.4,19.7,0.00,0.00,0.0,39572.50,11.8,0,304,55
2024-10-15,32.7,19.2,0.00,0.00,0.0,39600.00,14.1,1,287,56
2024-10-16,33.0,19.2,0.00,0.00,0.0,32627.32,9.6,3,243,55
2024-10-17,33.7,21.1,0.00,0.00,0.0,39402.10,8.9,2,109,61
2024-10-18,34.1,20.9,0.00,0.00,0.0,39511.44,9.2,0,146,59
2024-10-19,34.3,21.8,0.00,0.00,0.0,39368.23,10.2,0,8,61
2024-10-20,33.6,21.3,0.00,0.00,0.0,39484.13,11.1,0,87,65
2024-10-21,32.8,21.0,0.00,0.00,0.0,39336.36,10.2,0,56,67
2024-10-22,31.9,20.8,0.00,0.00,0.0,39108.84,10.3,0,12,66
2024-10-23,32.8,20.5,0.00,0.00,0.0,38864.77,18.0,0,313,58
2024-10-24,33.1,19.3,0.00,0.00,0.0,38892.92,14.4,0,309,60
2024-10-25,32.7,19.0,0.00,0.00,0.0,38921.48,18.6,0,303,60
2024-10-26,32.0,19.3,0.00,0.00,0.0,38676.72,12.9,0,9,64
2024-10-27,31.6,20.5,0.00,0.00,0.0,38431.30,8.8,0,113,70
2024-10-28,31.9,21.2,0.00,0.00,0.0,38185.20,10.9,0,148,68
2024-10-29,33.5,21.0,0.00,0.00,0.0,38213.60,8.7,0,149,67
2024-10-30,34.8,21.3,0.00,0.00,0.0,37966.55,13.1,0,321,63
2024-10-31,33.3,20.0,0.00,0.00,0.0,37933.57,18.6,0,295,56
2024-11-01,32.7,18.9,0.00,0.00,0.0,38023.55,18.0,0,290,53
2024-11-02,32.0,17.9,0.00,0.00,0.0,37733.46,10.0,0,41,56
2024-11-03,31.6,18.0,0.00,0.00,0.0,37803.50,10.4,0,330,56
2024-11-04,30.6,17.4,0.00,0.00,0.0,37476.11,9.7,0,330,66
2024-11-05,29.6,18.5,0.00,0.00,0.0,36696.07,8.1,0,82,70
2024-11-06,30.3,18.5,0.00,0.00,0.0,36192.86,9.7,0,223,68
2024-11-07,30.2,19.5,0.00,0.00,0.0,35686.75,7.9,0,114,66
2024-11-08,30.5,19.5,0.00,0.00,0.0,35740.09,8.3,0,141,66
2024-11-09,31.0,19.7,0.00,0.00,0.0,35229.55,11.5,1,133,65
2024-11-10,30.5,19.5,0.00,0.00,0.0,35281.28,8.9,0,91,72
2024-11-11,29.9,19.3,0.00,0.00,0.0,35332.71,7.4,0,86,73
2024-11-12,31.5,19.5,0.00,0.00,0.0,35101.15,16.2,0,285,55
2024-11-13,30.0,18.7,0.00,0.00,0.0,35719.27,10.0,0,293,60
2024-11-14,29.9,18.4,0.00,0.00,0.0,34631.99,9.3,0,297,57
2024-11-15,29.1,18.3,0.00,0.00,0.0,34964.30,12.0,0,297,55
2024-11-16,28.8,17.4,0.00,0.00,0.0,34441.02,9.9,0,296,57
2024-11-17,28.4,16.4,0.00,0.00,0.0,34200.17,8.7,0,302,60
2024-11-18,26.4,15.6,0.00,0.00,0.0,34532.73,7.6,0,295,60
2024-11-19,25.9,13.7,0.00,0.00,0.0,34577.42,8.4,0,290,52
2024-11-20,26.0,13.1,0.00,0.00,0.0,34334.41,8.4,0,293,52
2024-11-21,25.8,13.1,0.00,0.00,0.0,34376.75,7.4,0,287,54
2024-11-22,26.2,13.6,0.00,0.00,0.0,34128.16,6.6,0,289,58
2024-11-23,27.5,14.2,0.00,0.00,0.0,34073.60,6.1,0,239,52
2024-11-24,27.6,15.6,0.00,0.00,0.0,34086.37,9.7,0,273,51
2024-11-25,25.9,14.8,0.00,0.00,0.0,34098.20,10.5,0,288,61
2024-11-26,25.5,13.6,0.00,0.00,0.0,34109.05,10.0,0,289,55
2024-11-27,25.9,13.2,0.00,0.00,0.0,34411.41,8.2,0,315,52
2024-11-28,25.4,12.6,0.00,0.00,0.0,34127.61,6.4,0,340,57
2024-11-29,24.4,12.2,0.00,0.00,0.0,34135.30,4.3,0,349,63
2024-11-30,24.8,12.1,0.00,0.00,0.0,33847.97,7.9,0,312,63
2024-12-01,24.8,13.9,0.00,0.00,0.0,33853.11,7.6,0,294,63
2024-12-02,25.7,13.4,0.00,0.00,0.0,34152.16,7.0,0,307,60
2024-12-03,26.4,13.3,0.00,0.00,0.0,34155.74,10.5,0,306,54
2024-12-04,25.6,13.9,0.00,0.00,0.0,34158.32,14.0,0,295,51
2024-12-05,23.5,11.6,0.00,0.00,0.0,34456.09,12.2,0,280,45
2024-12-06,23.5,11.1,0.00,0.00,0.0,34457.12,11.8,0,289,49
2024-12-07,23.0,9.5,0.00,0.00,0.0,34754.15,5.8,0,128,49
2024-12-08,22.5,11.1,0.60,0.60,3.0,32969.62,12.9,51,124,57
2024-12-09,20.2,10.8,0.00,0.00,0.0,34156.73,6.5,0,345,65
2024-12-10,20.1,9.5,0.00,0.00,0.0,34749.60,12.7,0,300,51
2024-12-11,20.2,8.1,0.00,0.00,0.0,34746.20,10.0,0,292,51
2024-12-12,20.5,7.2,0.00,0.00,0.0,34741.83,9.6,0,301,52
2024-12-13,20.5,9.1,0.00,0.00,0.0,35035.43,14.4,0,292,45
2024-12-14,20.7,8.5,0.00,0.00,0.0,35029.46,10.4,0,286,47
2024-12-15,20.7,6.9,0.00,0.00,0.0,35022.62,5.0,0,299,59
2024-12-16,20.9,6.6,0.00,0.00,0.0,35314.38,4.4,3,321,73
2024-12-17,20.4,7.3,0.00,0.00,0.0,26732.06,4.4,3,328,74
2024-12-18,21.0,7.2,0.00,0.00,0.0,34522.93,7.2,3,269,69
2024-12-19,21.1,7.7,0.00,0.00,0.0,35285.63,7.5,0,107,62
2024-12-20,23.0,9.9,0.00,0.00,0.0,35273.61,6.6,0,345,66
2024-12-21,22.0,8.7,0.00,0.00,0.0,35260.36,6.8,3,322,64
2024-12-22,22.5,9.9,0.00,0.00,0.0,35546.16,7.3,3,112,60
2024-12-23,18.2,11.3,0.70,0.70,3.0,13059.28,10.3,53,86,71
2024-12-24,18.7,11.0,2.40,2.40,4.0,30041.67,9.1,61,34,80
2024-12-25,20.5,10.1,0.00,0.00,0.0,35474.90,7.2,1,310,77
2024-12-26,22.5,9.6,0.00,0.00,0.0,35477.58,4.4,3,37,67
2024-12-27,16.8,12.9,32.40,32.40,17.0,0.00,10.9,63,71,89
2024-12-28,18.2,10.9,2.40,2.40,3.0,13087.82,7.7,61,323,90
2024-12-29,18.4,9.8,0.00,0.00,0.0,28769.38,8.9,3,299,86
2024-12-30,18.3,7.8,0.00,0.00,0.0,26768.90,9.2,3,285,88
2024-12-31,16.0,7.6,0.00,0.00,0.0,23852.96,5.9,3,283,89
2025-01-01,17.0,7.9,0.00,0.00,0.0,27223.39,8.6,3,287,89
2025-01-02,18.3,8.4,0.00,0.00,0.0,34127.98,9.6,3,279,86
2025-01-03,19.5,8.0,0.00,0.00,0.0,25114.27,5.1,3,277,89
2025-01-04,20.9,8.1,0.00,0.00,0.0,28367.25,6.2,3,119,89
2025-01-05,18.2,9.4,0.00,0.00,0.0,25727.78,9.2,3,120,89
2025-01-06,18.1,9.3,4.30,4.30,3.0,32289.20,8.8,63,315,88
2025-01-07,17.6,9.1,0.00,0.00,0.0,19415.19,13.0,3,290,87
2025-01-08,18.4,7.9,0.00,0.00,0.0,36000.00,10.2,0,276,76
2025-01-09,18.6,7.3,0.00,0.00,0.0,36000.00,2.7,1,95,80
2025-01-10,17.8,7.7,0.00,0.00,0.0,32465.22,6.0,3,106,86
2025-01-11,16.8,7.6,7.70,7.70,10.0,25998.58,12.8,63,96,87
2025-01-12,18.1,8.2,0.60,0.60,2.0,34522.82,6.3,51,338,88
2025-01-13,19.1,8.0,0.00,0.00,0.0,36000.00,7.4,0,294,85
2025-01-14,18.4,7.8,0.00,0.00,0.0,36000.00,7.2,3,305,84
2025-01-15,18.4,8.6,3.50,3.50,4.0,26374.10,5.6,61,105,86
2025-01-16,18.2,10.1,0.70,0.70,4.0,26049.99,7.1,51,19,83
2025-01-17,19.0,7.7,0.00,0.00,0.0,36000.00,8.8,3,297,83
2025-01-18,17.8,7.6,0.00,0.00,0.0,25491.15,6.7,3,291,88
2025-01-19,21.1,8.7,0.00,0.00,0.0,26394.46,5.6,3,323,85
2025-01-20,22.0,11.1,0.00,0.00,0.0,36000.00,10.1,0,285,84
2025-01-21,21.9,10.4,0.00,0.00,0.0,36000.00,8.8,0,288,79
2025-01-22,22.7,9.7,0.80,0.80,3.0,36000.00,6.6,51,293,75
2025-01-23,22.0,10.6,0.00,0.00,0.0,36000.00,10.8,1,300,70
2025-01-24,21.0,10.1,0.00,0.00,0.0,36000.00,12.4,0,282,67
2025-01-25,20.8,9.0,0.00,0.00,0.0,36000.00,10.1,0,271,65
2025-01-26,21.1,7.9,0.00,0.00,0.0,36000.00,8.9,0,271,66
2025-01-27,21.5,7.2,0.00,0.00,0.0,36000.00,9.0,0,275,63
2025-01-28,22.7,7.8,0.00,0.00,0.0,36000.00,6.0,0,253,61
2025-01-29,24.5,9.6,0.00,0.00,0.0,36000.00,9.0,0,118,63
2025-01-30,25.4,11.2,0.00,0.00,0.0,36000.00,6.9,0,141,66
2025-01-31,26.5,12.4,0.00,0.00,0.0,30749.80,7.9,3,140,64
2025-02-01,25.9,12.4,0.00,0.00,0.0,36000.00,11.3,3,63,64
2025-02-02,23.6,10.9,0.00,0.00,0.0,36000.00,11.2,0,312,71
2025-02-03,22.8,10.4,1.00,1.00,1.0,36000.00,5.6,55,342,65
2025-02-04,22.5,12.8,1.00,1.00,4.0,33362.73,13.8,51,66,74
2025-02-05,21.2,11.8,0.00,0.00,0.0,36000.00,10.8,0,305,64
2025-02-06,21.0,10.7,0.00,0.00,0.0,36000.00,16.0,2,308,55
2025-02-07,20.9,10.4,0.00,0.00,0.0,36000.00,16.6,3,288,54
2025-02-08,23.2,10.8,0.00,0.00,0.0,36000.00,11.7,3,287,58
2025-02-09,25.2,10.2,0.00,0.00,0.0,36109.35,7.8,3,290,61
2025-02-10,27.4,11.4,0.00,0.00,0.0,36083.74,7.4,2,297,60
2025-02-11,28.1,11.8,0.00,0.00,0.0,36058.35,8.9,2,321,60
2025-02-12,25.2,13.6,0.00,0.00,0.0,36306.53,15.8,0,304,48
